id,loss
250155,6.6262691882124605
250156,6.902316971856626
250157,6.263663403473791
250158,7.651975117702859
250159,6.348435974247902
250160,7.625656819969001
250161,5.851379134463958
250162,6.265079809971378
250163,6.138031928865703
250164,6.124461451880464
250165,7.990362441057164
250166,5.776617607581331
250167,6.28746087399475
250168,4.39818948548996
250169,7.001638551990586
250170,7.12534437581927
250171,6.281480108893958
250172,6.5937849219142795
250173,7.750038129420277
250174,7.239676207829185
250175,5.608508255796955
250176,6.4780025739892295
250177,6.265661156286138
250178,6.643361294153563
250179,7.230293019743222
250180,6.125420080932749
250181,6.074631256308514
250182,7.31287350305854
250183,7.630282853189265
250184,6.031813986431698
250185,6.733263764473715
250186,8.234427175041791
250187,5.411331022665369
250188,6.366828229518326
250189,6.992449009891011
250190,6.948474682764969
250191,6.230328318058499
250192,7.22751676673592
250193,7.239300439453052
250194,7.5108688154748675
250195,9.057106895243894
250196,6.412727970256291
250197,6.278784646154671
250198,5.988030959605325
250199,8.204058043316827
250200,6.937313460012001
250201,6.1348725135666875
250202,7.652568701189147
250203,6.356180839897292
250204,8.211082529506323
250205,5.0052835929176105
250206,6.085204696677446
250207,6.358675145904423
250208,7.737140444402322
250209,10.054941623670818
250210,6.042195279505681
250211,8.016576116102035
250212,6.99538723550159
250213,7.025452514392054
250214,6.2046015043241125
250215,5.846664096356687
250216,6.501229658528134
250217,5.693317808410332
250218,7.013205599187322
250219,6.801137345591939
250220,6.544494203456701
250221,6.483587515079096
250222,6.980102413057611
250223,8.407794263480676
250224,5.813896012259734
250225,6.504038136727115
250226,7.482022842167183
250227,6.045752295044201
250228,7.066182009396601
250229,6.4142380968724275
250230,7.044533410711783
250231,5.617209645874205
250232,7.355315856589826
250233,6.6122154619133635
250234,6.84711093943269
250235,7.671427593783835
250236,4.778799904281907
250237,5.272000823831885
250238,7.994777112998011
250239,7.052819390560933
250240,7.8439422447773275
250241,8.825901840290783
250242,7.04141053492367
250243,7.445429117160783
250244,6.082096024220508
250245,7.147490490815425
250246,5.030781043645147
250247,7.988864349801517
250248,6.476697268434663
250249,6.528408564877203
250250,6.630027022202492
250251,7.937658000841362
250252,6.994541004719458
250253,6.7997428770161825
250254,6.310810573489162
250255,7.628086407792598
250256,5.63429496557632
250257,6.984668254434869
250258,6.258614086545721
250259,7.130534791261525
250260,7.8017815830597215
250261,7.675938486279205
250262,6.337928477603491
250263,5.366623728487697
250264,7.1797128277752025
250265,7.670180733509808
250266,8.177458960911299
250267,8.137298108707778
250268,6.419994681409671
250269,5.746575114827481
250270,5.113332573103968
250271,7.141692756749042
250272,7.5901146966791355
250273,6.264449229645828
250274,7.318972051543659
250275,7.674020099599161
250276,6.657261736131397
250277,6.3007063369631515
250278,5.331492340088891
250279,6.517962231493926
250280,5.879148491531053
250281,7.2604417497255
250282,6.225208634536494
250283,8.07751827041588
250284,8.204211441354637
250285,6.770906371107626
250286,5.864071242201495
250287,6.021312366761568
250288,6.155963789700856
250289,8.163587337240413
250290,6.258526998074342
250291,6.130829926190474
250292,6.519522859442147
250293,6.068355247312947
250294,8.02865719413164
250295,6.178614594483797
250296,7.151402167433915
250297,6.064086792212946
250298,6.454638648773088
250299,7.463097709093778
250300,5.8114987960350755
250301,7.06334603929562
250302,5.3292823638470335
250303,7.386702791208853
250304,7.424046883486184
250305,5.792750901165925
250306,10.108685963613164
250307,5.766214680678017
250308,5.824534252630902
250309,5.994745277790359
250310,6.76403718400251
250311,6.611699857840696
250312,6.753437726414862
250313,5.030661419330519
250314,7.140375664953679
250315,7.843840403838299
250316,7.245661512706683
250317,6.8893634117145135
250318,5.560723634501033
250319,5.749248291072531
250320,9.662008215706082
250321,6.657250333565399
250322,7.472837433156409
250323,7.570123778555924
250324,6.464589730854406
250325,6.385411439474821
250326,6.346582751709047
250327,7.133691650807609
250328,8.546048881801434
250329,5.4168260092228895
250330,5.846031186929122
250331,6.201566466309757
250332,9.269822562563979
250333,6.655964234016771
250334,5.907655312625298
250335,7.969254105902099
250336,6.677167794174325
250337,6.81252889706963
250338,5.941604998274252
250339,6.0140870139915625
250340,8.071614464834598
250341,7.76194160164726
250342,6.522915968236095
250343,6.356460189195793
250344,6.54358537445595
250345,7.388225501358963
250346,7.291641282389956
250347,5.2199879106263465
250348,5.332291279304622
250349,6.553922743952588
250350,5.5856729023879055
250351,6.044991835514634
250352,7.075082283866098
250353,7.239932876335553
250354,6.326672480958243
250355,8.058753231965982
250356,4.910825010356187
250357,7.682749702030872
250358,6.918592728953819
250359,5.637591269418131
250360,7.716420677180019
250361,5.879775574517036
250362,6.835176158357621
250363,7.1135060793691025
250364,7.350856465450433
250365,6.440202226717296
250366,7.197372426756898
250367,6.553281062459164
250368,7.842366070702155
250369,6.112062175491636
250370,6.384035905559119
250371,7.7232321626280545
250372,9.882248702285967
250373,6.706480401149851
250374,4.968402757599925
250375,5.9312260157659935
250376,6.4750760073028495
250377,7.8444510718945875
250378,7.042812010808318
250379,6.708438090624975
250380,7.0608776701701395
250381,8.179376311622274
250382,6.328141025141562
250383,5.981537557812522
250384,9.194453515719005
250385,7.051643935740724
250386,6.705986709783463
250387,7.106003325860293
250388,5.443104549659283
250389,6.366357124113671
250390,6.248745101865526
250391,5.061388195931505
250392,5.6879792602853705
250393,6.751521573638036
250394,8.373987185153096
250395,8.952007788974733
250396,7.3997491266387625
250397,6.4009385688621325
250398,6.257372781181053
250399,7.072961291622773
250400,7.026572543589118
250401,5.6551409391535845
250402,6.445683486091125
250403,7.37512688539509
250404,7.657475686470043
250405,6.574042566806754
250406,7.684262110778865
250407,7.028485593650327
250408,7.412150498499418
250409,4.747785038996924
250410,7.978367287503314
250411,6.45939941666957
250412,7.316740460995565
250413,6.4685511065994605
250414,6.3834464961130095
250415,8.091353959534581
250416,7.302657710782148
250417,7.471532344509658
250418,6.709554029391491
250419,7.090040404954227
250420,11.056048617864796
250421,7.043091922303801
250422,4.944856101092666
250423,9.273079053662835
250424,6.285407541983059
250425,7.322532648249743
250426,5.939608119502708
250427,4.833976867931628
250428,6.988020686274701
250429,7.4802170129696295
250430,6.43227489855297
250431,6.727538389472109
250432,5.968187291889786
250433,7.305761826284166
250434,5.7515638912675495
250435,5.3204593830246445
250436,6.4279871245623275
250437,6.498780790891142
250438,7.578426766920198
250439,6.4633719643943985
250440,6.452014004206011
250441,7.472078883917444
250442,6.110633504722897
250443,7.013145521555598
250444,6.441783909051843
250445,7.465089228229934
250446,7.1179570138756
250447,6.303060670968716
250448,7.772608461066426
250449,7.184181419431049
250450,8.52007274623233
250451,5.6455737337580185
250452,5.725322269253001
250453,7.004604047217006
250454,8.364107046904413
250455,5.894980816207374
250456,5.928599695531912
250457,7.235514836691923
250458,6.500444396521613
250459,6.323490539505833
250460,5.980203094569625
250461,7.179336209491892
250462,8.469595883556131
250463,6.877066276134132
250464,6.901593521465426
250465,7.9141700635732395
250466,6.813980536645731
250467,7.231863535041521
250468,8.196929808935078
250469,5.881517662629581
250470,7.258496986328856
250471,6.842711455382495
250472,7.715967822703
250473,7.256712859870378
250474,5.9752023339342255
250475,7.46047722251384
250476,7.446205605249261
250477,6.452976962012123
250478,5.479245588437472
250479,6.692773324998104
250480,6.386471487818098
250481,7.9549221101732215
250482,7.151089234545677
250483,7.824901179134845
250484,7.904077331300439
250485,9.914694357070696
250486,7.787608266056449
250487,6.8178852962183765
250488,7.311079198610665
250489,7.868987091459113
250490,7.334710404815343
250491,8.14291495195927
250492,6.723950632601431
250493,6.520249235255202
250494,7.161341021966713
250495,5.783088798530892
250496,6.536723762417721
250497,5.316626074939996
250498,7.22697232891651
250499,5.8649782215882516
250500,6.718649139373701
250501,6.705701177275129
250502,7.216794392335564
250503,6.621520346630339
250504,6.00860916389997
250505,7.958231503420062
250506,5.410910052802635
250507,6.57369045887515
250508,6.544322615312192
250509,4.980825041057306
250510,5.559715892194592
250511,6.877414992918071
250512,7.579199540331021
250513,6.522428402661401
250514,6.522959012574148
250515,7.155036825459717
250516,6.085920956833901
250517,7.092260339235814
250518,6.704643566080595
250519,6.321005036841574
250520,4.937419490903345
250521,7.709256157797361
250522,6.057159917523763
250523,5.536941473003859
250524,6.159135881917058
250525,7.273440021987771
250526,6.145656171360289
250527,5.906361191043492
250528,7.2650072520281785
250529,7.539768981684604
250530,5.875101763266417
250531,7.161107310680271
250532,7.607212434430144
250533,6.605205058197997
250534,8.3035956208872
250535,7.6429732253021925
250536,6.247084919816153
250537,10.626938278570393
250538,6.566419105633791
250539,7.383358752546957
250540,5.795044211281638
250541,5.427327677039183
250542,8.368662002449035
250543,5.1559018284075755
250544,7.335246588063049
250545,6.571274802014986
250546,7.062589366810198
250547,6.885409469623033
250548,6.754388341367831
250549,7.783763799094636
250550,7.4572914972012585
250551,7.386479488118007
250552,7.642045798089136
250553,7.248352784803416
250554,5.896461584643866
250555,6.944557796191358
250556,6.911490879457265
250557,6.7149050226801945
250558,6.280857984472725
250559,5.87491456674743
250560,6.7793059980437205
250561,8.272518366610562
250562,6.1064572780439725
250563,6.258282664593324
250564,9.325257094394289
250565,6.442544549114528
250566,6.754160324674124
250567,6.843248099987282
250568,6.1533208014485
250569,6.738345748032229
250570,5.777868158769801
250571,4.650211669969943
250572,7.178722975205078
250573,7.363249464641788
250574,8.688802243208986
250575,8.009995676810028
250576,6.698637097577922
250577,6.893458211200832
250578,7.0122565047771825
250579,7.42680833217427
250580,5.075145446780409
250581,7.322156687094395
250582,6.080775363054975
250583,7.021680548765918
250584,4.68926356952186
250585,5.778299866087815
250586,7.429834188860218
250587,6.898889577271931
250588,6.761035742307579
250589,6.407098736101412
250590,7.308980865027241
250591,5.702037176719957
250592,7.739889281893213
250593,5.587084700106537
250594,8.470164265170016
250595,7.540248863306026
250596,7.872285818606773
250597,7.342051671337952
250598,7.82883316444896
250599,5.927733611454951
250600,7.47430031992179
250601,5.582985576429314
250602,7.175181996412473
250603,7.905166823963606
250604,6.144376257364563
250605,7.857069662130004
250606,6.569397600069204
250607,6.177121214021111
250608,6.3297840731495105
250609,6.560550316103414
250610,8.000690617540574
250611,7.178678895071119
250612,6.87019165209261
250613,7.3269001895613854
250614,5.351699662655141
250615,6.6746060764540935
250616,5.939170649136436
250617,7.842888378356831
250618,5.318119006921242
250619,6.1763929864791525
250620,7.45833001120312
250621,7.412378790840917
250622,8.567855642430022
250623,5.903416122186386
250624,6.033913672037924
250625,5.812480150785217
250626,9.489939488389648
250627,7.769840873585162
250628,6.922875041145847
250629,5.477062788076601
250630,7.374885338673998
250631,6.1383903299656914
250632,6.586069456906772
250633,7.580855649073597
250634,6.609577546661027
250635,7.355863107771936
250636,7.367860683707361
250637,6.69551232474518
250638,7.4441839982281
250639,6.700645796921931
250640,6.976968425013819
250641,5.58083472151379
250642,7.504602751504939
250643,6.678421913872704
250644,5.1486903674673705
250645,7.831116995874015
250646,7.508937213582042
250647,7.060891241914614
250648,5.747842880356617
250649,5.787153410903909
250650,5.982647462228092
250651,5.62965813228686
250652,6.615351161518029
250653,5.925997764030785
250654,7.915723743758632
250655,6.628998557327123
250656,7.178611523640187
250657,6.190712283118827
250658,7.061103223557691
250659,8.831056699521508
250660,7.719245187882482
250661,7.341478731118154
250662,6.852352332751769
250663,6.126543791643984
250664,7.300653150549644
250665,5.437396908881866
250666,8.034839334531787
250667,6.228641009542159
250668,6.35566611497274
250669,7.907878604758312
250670,4.816198074169009
250671,8.162490276827377
250672,6.922034813571742
250673,5.472448452489039
250674,6.868133555622795
250675,7.787588647520948
250676,6.6923875181303245
250677,6.7444117421015
250678,6.740159789188237
250679,6.7812805464948696
250680,5.777213623697581
250681,7.182458409779502
250682,6.660149973340977
250683,6.90286225664877
250684,6.28895374924035
250685,4.779764413283361
250686,7.054645426419665
250687,7.187597977939573
250688,7.171413667362012
250689,6.520341109671556
250690,7.600432183959947
250691,6.338365613181427
250692,7.058087209387425
250693,6.490823813394511
250694,7.126233789351452
250695,7.28412406542196
250696,8.056733682069959
250697,6.857759998351844
250698,5.402524441763052
250699,7.859136661181466
250700,8.019816180419253
250701,7.123494183209076
250702,7.166384460308778
250703,11.427009186417315
250704,7.931652780100214
250705,8.077061804080122
250706,6.2124174724076395
250707,7.760962156632009
250708,7.217344329413715
250709,6.4592081007319795
250710,6.911700227214011
250711,7.815705681039908
250712,7.242996416834396
250713,6.698240121429909
250714,7.555151858986907
250715,7.186655003530062
250716,6.728909872907003
250717,6.572543879364801
250718,6.655253880006384
250719,7.70832095720562
250720,7.274239286774324
250721,5.9708906886641575
250722,6.269127545239686
250723,6.455886180812594
250724,7.7632915518206485
250725,6.290176436898352
250726,7.274894273889505
250727,5.4814687086879434
250728,7.358481997757503
250729,6.468499056396344
250730,6.312544519413459
250731,8.117596276364804
250732,6.4078106354443385
250733,8.654282535233289
250734,6.34341537381042
250735,6.2663994050591345
250736,6.537875515089101
250737,4.7818615658694466
250738,6.220595294939867
250739,7.736104273572864
250740,6.0655178159412415
250741,5.974944750399
250742,6.548562316178492
250743,7.691022706290364
250744,8.26488001309123
250745,5.365227914446589
250746,7.328288393127996
250747,6.858787109902697
250748,7.430328393717519
250749,9.069866114760764
250750,6.398995461369918
250751,6.6269227936540505
250752,6.8702931493979476
250753,7.909150621386839
250754,5.910869952996616
250755,8.01479264374317
250756,6.23259237139967
250757,6.225068340287311
250758,6.613218563908011
250759,6.648761532102016
250760,8.26626892002336
250761,7.469119583178742
250762,6.763588736516991
250763,7.132240273591165
250764,5.176692403648133
250765,5.621652322175623
250766,6.451160994413619
250767,5.297061698153502
250768,5.868214500888668
250769,5.507484841460678
250770,7.902272539747807
250771,5.368994570835689
250772,6.7537453197488
250773,7.7866074319079
250774,7.235026134398594
250775,6.247331558335229
250776,7.209443549727174
250777,7.496989490229072
250778,6.834537173185605
250779,6.8402394388103325
250780,6.666606231443945
250781,5.755091461842275
250782,6.3538806090425775
250783,6.364546052044112
250784,6.824074760268637
250785,5.934025668226755
250786,6.2763999924870175
250787,6.3070234543923736
250788,7.079846084606315
250789,7.785853554096056
250790,4.118883508992585
250791,5.191449466570443
250792,5.846986052165365
250793,5.8286699958125645
250794,6.609283954193943
250795,7.8002056313147525
250796,6.690388335050096
250797,6.69181018800269
250798,6.905116410218188
250799,6.421630037994527
250800,5.447344609895975
250801,10.954826855999833
250802,6.0549617100015745
250803,7.270576821313956
250804,6.501181522583094
250805,8.456900624271753
250806,7.219337160100326
250807,6.096887279020647
250808,6.8038200077405415
250809,6.57393738648396
250810,9.931337512946929
250811,7.431619100824589
250812,5.476667238409014
250813,6.529872808631584
250814,7.748719742644661
250815,8.908215936790182
250816,6.187568433922384
250817,7.131845501430781
250818,7.588142805809001
250819,6.892451342259119
250820,6.900052064408271
250821,7.711419144785301
250822,6.905543557667379
250823,7.54916982396341
250824,5.701125008140327
250825,5.532373930463953
250826,7.650717530731507
250827,5.0093737728462475
250828,10.334339848847462
250829,6.608038516663557
250830,6.784706916576143
250831,7.562283570441428
250832,8.008807074859714
250833,5.472726437851749
250834,5.416770165613293
250835,7.978177729309511
250836,9.094538540927159
250837,6.701756915737752
250838,8.903952409992621
250839,8.135226419150472
250840,7.273467804743674
250841,7.163169539721195
250842,8.172656496465104
250843,6.858557804897522
250844,6.573148488644659
250845,7.854837556863993
250846,6.362686030742239
250847,8.145819410330922
250848,6.5255229591129105
250849,6.535459047759971
250850,6.697363422729734
250851,7.763233494121089
250852,6.360575432342505
250853,6.335152989503185
250854,6.644891563090642
250855,6.1510653529792325
250856,5.189000819018634
250857,5.782024721923953
250858,10.37983318258181
250859,7.059039450151694
250860,8.238936800881635
250861,5.313993513077205
250862,7.6609593639013935
250863,9.257557533322728
250864,5.026541804997748
250865,8.54220203160975
250866,5.111601221862823
250867,6.149460107333379
250868,6.153688515689987
250869,7.231653548592446
250870,6.464013396946326
250871,7.201098018501239
250872,5.877696146270852
250873,9.034725257614717
250874,6.24272208000425
250875,7.088622072404367
250876,6.500288253373447
250877,6.4939655434450305
250878,6.111031326041526
250879,6.220431861061408
250880,6.661565252925701
250881,6.127269118294594
250882,7.206396721346571
250883,6.033457514236517
250884,5.318340480722555
250885,8.79256676974663
250886,6.6745150227299535
250887,6.221739107504514
250888,7.232767748777996
250889,6.808045494740089
250890,5.344374846426035
250891,6.897978524413309
250892,6.089238343092202
250893,6.68882336328398
250894,7.512594842718053
250895,7.3064669741468915
250896,5.758820574408026
250897,7.040509584149099
250898,8.338252455254512
250899,6.733888887427771
250900,7.9568265092671515
250901,7.379126211938059
250902,6.649882109183494
250903,8.076415153404954
250904,6.380723530937071
250905,7.948059687854392
250906,6.3755155507162495
250907,6.944578044074607
250908,7.212666361917103
250909,7.412608583292431
250910,6.14380509803868
250911,7.0001799425711955
250912,6.598977394942859
250913,6.544588583712747
250914,5.944921157391987
250915,6.806420587075201
250916,6.407320094997847
250917,6.927934443871717
250918,6.720128050476803
250919,6.785168009150328
250920,8.187514908969568
250921,6.48626855147114
250922,7.953885529317863
250923,7.109664410837176
250924,6.992942857309782
250925,7.526511200113365
250926,5.609292888939384
250927,6.676746924343408
250928,6.4581393076552125
250929,5.994205510141481
250930,7.549406410880008
250931,5.566430452000437
250932,7.169179774295367
250933,6.743785200882289
250934,8.203188428178903
250935,5.979131235230818
250936,5.4448447647298215
250937,7.229494807729763
250938,6.72247983628768
250939,4.04318088267382
250940,5.185703736346824
250941,6.837031731322858
250942,7.223421224550825
250943,6.960727920785333
250944,9.160175907993661
250945,8.07925930056254
250946,5.577843449982039
250947,7.061797307241203
250948,6.565952744766828
250949,7.108501255426521
250950,6.7067528511852075
250951,6.48086802834511
250952,6.891884464321446
250953,7.857704337712713
250954,6.141041103899835
250955,6.111078531047547
250956,6.803421245335965
250957,6.4954859790964985
250958,7.0764157194095905
250959,7.5926392185153055
250960,4.335345093444803
250961,6.426436504399781
250962,6.645446787117202
250963,5.6700057348621655
250964,5.305055510730188
250965,6.122210043238492
250966,7.560051942180559
250967,6.438286324569275
250968,5.307866484139396
250969,5.780565617702034
250970,5.761566766052289
250971,5.752312349638973
250972,6.377178498716811
250973,6.902626211863266
250974,9.582778541139911
250975,7.606866503130015
250976,6.562803591106732
250977,7.778514766217896
250978,6.97036876511011
250979,6.007832771813403
250980,8.099501538454096
250981,7.103160120366634
250982,6.814395694121227
250983,7.048830720759421
250984,6.006385129685521
250985,7.66524713453385
250986,8.453480711491586
250987,8.711589015763881
250988,7.2080849178866515
250989,5.3772471739206065
250990,7.120613620673416
250991,6.927165448756032
250992,6.610184785962087
250993,6.640249254877358
250994,8.02734302290228
250995,7.15455613686133
250996,6.807057924299756
250997,6.370625390273933
250998,7.7002598943686245
250999,6.587223508920058
251000,7.455923960617677
251001,6.690381731968975
251002,7.237464616899462
251003,7.353037462838318
251004,8.856869676674535
251005,6.495947865264683
251006,7.208257747789182
251007,7.884186969815898
251008,6.738621141258071
251009,8.171987005135197
251010,7.577583480485549
251011,6.061888362970691
251012,6.97373758144695
251013,7.211695785764457
251014,6.395238010733941
251015,6.803297249878956
251016,7.0401171378221505
251017,6.6274680146791045
251018,7.107284497289449
251019,6.354706266672083
251020,6.694740545461324
251021,4.8915423598641565
251022,6.700250574388465
251023,6.190818876461114
251024,6.813356990618491
251025,6.261254841334734
251026,6.690127711944548
251027,6.346283569448765
251028,7.502053552762071
251029,6.9798870481615785
251030,7.02001417988663
251031,4.923110764012688
251032,6.601431930493315
251033,7.611348329846289
251034,6.84547995179623
251035,7.997537569242751
251036,6.970483950631561
251037,6.7004178715103
251038,7.327107936751992
251039,7.706493035017987
251040,7.448975516518236
251041,6.8865226184133
251042,6.464948769213842
251043,6.516561493211764
251044,6.23735726836827
251045,7.841793611462796
251046,6.41313817131088
251047,5.890846743710334
251048,5.112574292324057
251049,5.997187180177935
251050,7.742054679716322
251051,6.0484601256687425
251052,6.701264819320581
251053,6.266940843282716
251054,4.988219169322235
251055,6.86971781974294
251056,6.449880053658543
251057,7.060864777764457
251058,5.819770352904227
251059,8.154591529881797
251060,5.950716863983052
251061,7.080583680279758
251062,6.271590251204817
251063,8.058486010168862
251064,6.09455761732326
251065,6.219859011785546
251066,6.364405384960584
251067,6.338422009730677
251068,5.754600391447689
251069,6.478477738367401
251070,6.210716595845699
251071,8.430243852474621
251072,7.643577742402705
251073,6.122656864458595
251074,7.915318306573848
251075,5.65881730754329
251076,6.907697504869944
251077,6.405985887029714
251078,5.523419156493535
251079,7.510666934752345
251080,7.509865028189355
251081,6.722902031798571
251082,6.760346590974161
251083,6.735326046257498
251084,7.131662934197031
251085,7.865092650654655
251086,7.221272059342308
251087,7.529763867568468
251088,8.102949155091123
251089,7.124603854174041
251090,5.776737388334803
251091,5.90846718431685
251092,6.109007466690799
251093,7.718196929336056
251094,7.4649363874129016
251095,7.800551931206893
251096,5.790201464996893
251097,6.281830133420235
251098,5.6568158893100895
251099,5.4516862243615485
251100,6.276795801049039
251101,7.141903650747032
251102,5.747356004338659
251103,8.32558876731959
251104,6.925465823651845
251105,7.434846451992627
251106,6.664529567687579
251107,6.732167401560571
251108,7.872178220537206
251109,6.472892622674371
251110,5.505046824677369
251111,7.339943620165653
251112,6.889568594771502
251113,6.570559281128544
251114,7.407856129531898
251115,7.469298357249269
251116,6.961413351107526
251117,6.595885655338972
251118,5.6548270251347805
251119,6.019922273776048
251120,6.809181804646755
251121,7.068428435234615
251122,8.227225182836944
251123,6.105422394975653
251124,5.427923369027512
251125,7.623859047096516
251126,6.734635652706987
251127,7.622753109088829
251128,5.168782416168576
251129,8.891642216194198
251130,6.823364914488038
251131,6.055459871610323
251132,6.291951114742643
251133,7.733794852291505
251134,8.241037947646646
251135,6.8722890501998615
251136,6.647135591303948
251137,8.275226078737022
251138,6.0197801373209145
251139,6.174429225949287
251140,8.225652339893145
251141,6.542356157105006
251142,4.7860549710142255
251143,8.032958225811445
251144,7.565922200618871
251145,7.035857071285866
251146,7.948295022436947
251147,6.030950068010887
251148,7.688456851462835
251149,6.481136275614677
251150,8.66442346344706
251151,7.673931833188095
251152,6.315529010875568
251153,6.529738550550123
251154,7.375717109074522
251155,6.644312858350489
251156,6.1395043943851455
251157,6.120881365444802
251158,5.998674332837487
251159,6.617995648343629
251160,7.025664199514118
251161,6.469988707949511
251162,6.987666045501171
251163,6.505947188751181
251164,5.560813488398221
251165,6.675821408257308
251166,5.982773448887116
251167,5.565743798565372
251168,7.732999907441612
251169,7.565749128965928
251170,6.392717962869503
251171,6.437713089193738
251172,5.231081134358383
251173,7.629258815759027
251174,6.877195718272741
251175,6.6677622605938165
251176,5.278364239082055
251177,6.723134008685545
251178,9.08349486514481
251179,8.228566127518379
251180,6.643865731120499
251181,7.919198420147982
251182,6.780369895495775
251183,8.497470732647907
251184,8.115741416168293
251185,7.1842178497107625
251186,6.395496980401957
251187,6.417266855627221
251188,8.018604937071872
251189,5.8321236673112145
251190,5.559550133295883
251191,7.334901029348361
251192,5.6887758235334545
251193,10.067896418992873
251194,6.606895784642131
251195,6.519588134136554
251196,7.707911532699492
251197,5.964239799837808
251198,6.577032228753235
251199,7.378867689758436
251200,7.112247475467305
251201,6.337299713601775
251202,6.372791130120576
251203,6.515202362079702
251204,6.791749010100386
251205,7.143223723440049
251206,6.4083929212620605
251207,5.523305144733333
251208,6.488195339596647
251209,6.171696830025243
251210,7.683446753484389
251211,5.825904576727208
251212,5.641402840862759
251213,6.937590171111443
251214,7.555110413657596
251215,8.589285513752797
251216,7.063840406751232
251217,7.027056025469696
251218,5.479588025523101
251219,5.136011663211522
251220,7.922866632651673
251221,5.677479277218261
251222,6.546363344567176
251223,6.66270439259789
251224,6.567136106094681
251225,5.988160021876187
251226,6.767689630155671
251227,8.332039901513284
251228,7.348525109527856
251229,7.186961596785048
251230,6.4928320018665255
251231,7.4965301298106635
251232,6.552456163832883
251233,5.479803538630279
251234,6.653393096026253
251235,6.091733487834517
251236,6.595193368285744
251237,6.183238703063221
251238,6.06925284873612
251239,6.428147321647521
251240,6.510876103778146
251241,7.429798222998182
251242,4.87996129108752
251243,6.4819474393793
251244,6.3292908989275105
251245,7.227307101854111
251246,6.110048296423583
251247,6.3811648267165735
251248,6.417778469900074
251249,5.706397421362933
251250,6.131113727822303
251251,7.655729560177071
251252,7.030797970557574
251253,6.124407346376486
251254,7.5625922986512135
251255,6.223001162663274
251256,6.926896413657904
251257,8.657741138031703
251258,7.980915893534397
